"league","season","match_date","gameweek","home_team","away_team","team","player","shirtnumber","nationality","position","age","minutes","goals","assists","pens_made","pens_att","shots","shots_on_target","cards_yellow","cards_red","touches","tackles","interceptions","blocks","xg","npxg","xg_assist","sca","gca","passes_completed","passes","passes_pct","progressive_passes","carries","progressive_carries","take_ons","take_ons_won","player_href","match_url","venue"
"Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","10","Bayer Leverkusen","Heidenheim","Bayer Leverkusen","Patrik Schick","14","cz CZE","FW","29-288","55","2","0","0","0","4","2","0","0","17","0","0","0","1.4","1.4","0.0","1","0","11","12","91.7","0","3","0","0","0","/en/players/5d4f7d61/Patrik-Schick","https://fbref.com/en/matches/8e4a9eea/Bayer-Leverkusen-Heidenheim-November-8-2025-Bundesliga","BayArena"
"Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","10","Bayer Leverkusen","Heidenheim","Bayer Leverkusen","Alejo Sarco","18","ar ARG","FW","19-306","35","0","0","0","0","1","0","0","0","12","0","0","1","0.1","0.1","0.0","2","0","7","10","70.0","0","5","0","1","1","/en/players/ec756d03/Alejo-Sarco","https://fbref.com/en/matches/8e4a9eea/Bayer-Leverkusen-Heidenheim-November-8-2025-Bundesliga","BayArena"
"Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","10","Bayer Leverkusen","Heidenheim","Bayer Leverkusen","Ernest Poku","19","nl NED","AM","21-284","45","1","1","0","0","1","1","0","0","24","1","0","0","0.1","0.1","0.3","2","1","15","16","93.8","1","11","1","4","1","/en/players/ddc31375/Ernest-Poku","https://fbref.com/en/matches/8e4a9eea/Bayer-Leverkusen-Heidenheim-November-8-2025-Bundesliga","BayArena"
"Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","10","Bayer Leverkusen","Heidenheim","Bayer Leverkusen","Martin Terrier","11","fr FRA","AM","28-249","45","0","0","0","0","1","0","0","0","27","2","0","0","0.0","0.0","0.2","2","0","20","23","87.0","0","8","1","1","0","/en/players/5148dcc5/Martin-Terrier","https://fbref.com/en/matches/8e4a9eea/Bayer-Leverkusen-Heidenheim-November-8-2025-Bundesliga","BayArena"
"Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","10","Bayer Leverkusen","Heidenheim","Bayer Leverkusen","Jonas Hofmann","7","de GER","WB,AM","33-117","90","1","0","0","0","5","3","0","0","73","0","0","0","0.3","0.3","0.1","4","1","59","67","88.1","3","37","2","0","0","/en/players/2903a856/Jonas-Hofmann","https://fbref.com/en/matches/8e4a9eea/Bayer-Leverkusen-Heidenheim-November-8-2025-Bundesliga","BayArena"
"Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","10","Bayer Leverkusen","Heidenheim","Bayer Leverkusen","Aleix García","24","es ESP","CM","28-133","74","0","1","0","0","3","0","0","0","175","1","1","2","0.1","0.1","0.3","5","1","161","167","96.4","13","92","2","0","0","/en/players/a10361d2/Aleix-Garcia","https://fbref.com/en/matches/8e4a9eea/Bayer-Leverkusen-Heidenheim-November-8-2025-Bundesliga","BayArena"
"Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","10","Bayer Leverkusen","Heidenheim","Bayer Leverkusen","Eliesse Ben Seghir","17","ma MAR","AM","20-265","16","0","0","0","0","0","0","0","0","14","1","0","0","0.0","0.0","0.0","1","0","11","12","91.7","0","5","0","1","0","/en/players/3bd65247/Eliesse-Ben-Seghir","https://fbref.com/en/matches/8e4a9eea/Bayer-Leverkusen-Heidenheim-November-8-2025-Bundesliga","BayArena"
"Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","10","Bayer Leverkusen","Heidenheim","Bayer Leverkusen","Ibrahim Maza","30","dz ALG","CM","19-349","90","2","0","0","0","4","2","0","0","110","2","1","1","0.7","0.7","0.1","6","2","89","98","90.8","7","58","4","4","4","/en/players/89b3bc5e/Ibrahim-Maza","https://fbref.com/en/matches/8e4a9eea/Bayer-Leverkusen-Heidenheim-November-8-2025-Bundesliga","BayArena"
"Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","10","Bayer Leverkusen","Heidenheim","Bayer Leverkusen","Álex Grimaldo","20","es ESP","WB","30-049","90","0","0","0","0","3","1","0","0","117","0","0","0","0.6","0.6","0.2","12","1","103","111","92.8","12","59","5","1","1","/en/players/b1f4086c/Alex-Grimaldo","https://fbref.com/en/matches/8e4a9eea/Bayer-Leverkusen-Heidenheim-November-8-2025-Bundesliga","BayArena"
"Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","10","Bayer Leverkusen","Heidenheim","Bayer Leverkusen","Arthur","13","br BRA","WB","22-236","45","0","1","0","0","0","0","0","0","20","2","0","0","0.0","0.0","0.1","1","1","15","18","83.3","1","8","1","0","0","/en/players/8a958856/Arthur","https://fbref.com/en/matches/8e4a9eea/Bayer-Leverkusen-Heidenheim-November-8-2025-Bundesliga","BayArena"
"Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","10","Bayer Leverkusen","Heidenheim","Bayer Leverkusen","Malik Tillman","10","us USA","AM,CM","23-164","45","0","0","0","0","1","0","0","0","60","1","2","0","0.0","0.0","0.0","2","0","42","50","84.0","2","28","1","1","0","/en/players/a5420709/Malik-Tillman","https://fbref.com/en/matches/8e4a9eea/Bayer-Leverkusen-Heidenheim-November-8-2025-Bundesliga","BayArena"
"Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","10","Bayer Leverkusen","Heidenheim","Bayer Leverkusen","Edmond Tapsoba","12","bf BFA","CB","26-279","55","0","2","0","0","0","0","0","0","90","0","0","0","0.0","0.0","0.3","3","3","87","90","96.7","5","65","0","0","0","/en/players/a73c8f95/Edmond-Tapsoba","https://fbref.com/en/matches/8e4a9eea/Bayer-Leverkusen-Heidenheim-November-8-2025-Bundesliga","BayArena"
"Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","10","Bayer Leverkusen","Heidenheim","Bayer Leverkusen","Jeanuël Belocian","44","fr FRA","CB","20-264","35","0","0","0","0","0","0","0","0","50","0","0","0","0.0","0.0","0.0","1","0","47","47","100.0","6","29","2","0","0","/en/players/c678ddd7/Jeanuel-Belocian","https://fbref.com/en/matches/8e4a9eea/Bayer-Leverkusen-Heidenheim-November-8-2025-Bundesliga","BayArena"
"Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","10","Bayer Leverkusen","Heidenheim","Bayer Leverkusen","Loïc Bade","5","fr FRA","CB","25-211","90","0","0","0","0","1","0","0","0","129","3","1","1","0.0","0.0","0.0","2","1","111","119","93.3","8","80","0","0","0","/en/players/114bbdee/Loic-Bade","https://fbref.com/en/matches/8e4a9eea/Bayer-Leverkusen-Heidenheim-November-8-2025-Bundesliga","BayArena"
"Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","10","Bayer Leverkusen","Heidenheim","Bayer Leverkusen","Robert Andrich","8","de GER","CB","31-047","90","0","0","0","0","1","1","0","0","101","2","0","1","0.0","0.0","0.0","3","1","87","96","90.6","6","47","6","0","0","/en/players/e0b113a7/Robert-Andrich","https://fbref.com/en/matches/8e4a9eea/Bayer-Leverkusen-Heidenheim-November-8-2025-Bundesliga","BayArena"
"Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","10","Bayer Leverkusen","Heidenheim","Bayer Leverkusen","Mark Flekken","1","nl NED","GK","32-148","90","0","0","0","0","0","0","0","0","21","0","0","0","0.0","0.0","0.0","0","0","21","21","100.0","0","13","0","0","0","/en/players/a92ab7be/Mark-Flekken","https://fbref.com/en/matches/8e4a9eea/Bayer-Leverkusen-Heidenheim-November-8-2025-Bundesliga","BayArena"
"Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","10","Bayer Leverkusen","Heidenheim","Heidenheim","Budu Zivzivadze","11","ge GEO","FW","31-243","32","0","0","0","0","0","0","0","0","8","0","0","0","0.0","0.0","0.0","0","0","4","7","57.1","0","5","0","0","0","/en/players/e3a72b89/Budu-Zivzivadze","https://fbref.com/en/matches/8e4a9eea/Bayer-Leverkusen-Heidenheim-November-8-2025-Bundesliga","BayArena"
"Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","10","Bayer Leverkusen","Heidenheim","Heidenheim","Benedikt Gimber","5","de GER","CM,CB","28-262","58","0","0","0","0","0","0","0","0","20","1","0","0","0.0","0.0","0.0","0","0","15","19","78.9","0","11","0","0","0","/en/players/e5f76710/Benedikt-Gimber","https://fbref.com/en/matches/8e4a9eea/Bayer-Leverkusen-Heidenheim-November-8-2025-Bundesliga","BayArena"
"Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","10","Bayer Leverkusen","Heidenheim","Heidenheim","Mathias Honsak","17","at AUT","LM,AM","28-323","66","0","0","0","0","0","0","0","0","31","2","0","1","0.0","0.0","0.0","0","0","15","19","78.9","0","17","1","4","2","/en/players/3dbdbb6a/Mathias-Honsak","https://fbref.com/en/matches/8e4a9eea/Bayer-Leverkusen-Heidenheim-November-8-2025-Bundesliga","BayArena"
"Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","10","Bayer Leverkusen","Heidenheim","Heidenheim","Marvin Pieringer","18","de GER","FW","26-035","24","0","0","0","0","0","0","0","0","16","0","0","1","0.0","0.0","0.0","0","0","7","11","63.6","0","9","1","1","0","/en/players/11407d95/Marvin-Pieringer","https://fbref.com/en/matches/8e4a9eea/Bayer-Leverkusen-Heidenheim-November-8-2025-Bundesliga","BayArena"
"Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","10","Bayer Leverkusen","Heidenheim","Heidenheim","Arijon Ibrahimović","22","de GER","FW,AM,LM","19-332","90","0","0","0","0","1","0","0","0","35","1","0","1","0.1","0.1","0.0","0","0","21","29","72.4","2","16","0","1","0","/en/players/f5c4fd91/Arijon-Ibrahimovic","https://fbref.com/en/matches/8e4a9eea/Bayer-Leverkusen-Heidenheim-November-8-2025-Bundesliga","BayArena"
"Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","10","Bayer Leverkusen","Heidenheim","Heidenheim","Julian Niehues","16","de GER","LM","24-205","32","0","0","0","0","0","0","0","0","14","0","1","1","0.0","0.0","0.0","0","0","10","10","100.0","1","11","0","0","0","/en/players/5bc27912/Julian-Niehues","https://fbref.com/en/matches/8e4a9eea/Bayer-Leverkusen-Heidenheim-November-8-2025-Bundesliga","BayArena"
"Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","10","Bayer Leverkusen","Heidenheim","Heidenheim","Niklas Dorsch","30","de GER","CM","27-297","58","0","0","0","0","0","0","0","0","35","3","2","1","0.0","0.0","0.0","0","0","26","29","89.7","1","20","0","0","0","/en/players/7f73bdf4/Niklas-Dorsch","https://fbref.com/en/matches/8e4a9eea/Bayer-Leverkusen-Heidenheim-November-8-2025-Bundesliga","BayArena"
"Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","10","Bayer Leverkusen","Heidenheim","Heidenheim","Jan Schöppner","3","de GER","CM","26-149","45","0","0","0","0","0","0","1","0","22","1","1","0","0.0","0.0","0.0","0","0","15","18","83.3","2","16","1","1","0","/en/players/932bfcac/Jan-Schoppner","https://fbref.com/en/matches/8e4a9eea/Bayer-Leverkusen-Heidenheim-November-8-2025-Bundesliga","BayArena"
"Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","10","Bayer Leverkusen","Heidenheim","Heidenheim","Adam Kölle","28","de GER","CB","19-194","45","0","0","0","0","0","0","0","0","17","0","0","0","0.0","0.0","0.0","0","0","10","11","90.9","0","11","0","0","0","/en/players/86857234/Adam-Kolle","https://fbref.com/en/matches/8e4a9eea/Bayer-Leverkusen-Heidenheim-November-8-2025-Bundesliga","BayArena"
"Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","10","Bayer Leverkusen","Heidenheim","Heidenheim","Marnon Busch","2","de GER","RM","30-335","82","0","0","0","0","0","0","0","0","23","2","0","2","0.0","0.0","0.0","0","0","10","12","83.3","1","9","1","0","0","/en/players/c38767ab/Marnon-Busch","https://fbref.com/en/matches/8e4a9eea/Bayer-Leverkusen-Heidenheim-November-8-2025-Bundesliga","BayArena"
"Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","10","Bayer Leverkusen","Heidenheim","Heidenheim","Adrian Beck","21","de GER","RM","28-152","8","0","0","0","0","0","0","0","0","5","0","0","0","0.0","0.0","0.0","0","0","3","3","100.0","0","2","0","1","1","/en/players/616c09f5/Adrian-Beck","https://fbref.com/en/matches/8e4a9eea/Bayer-Leverkusen-Heidenheim-November-8-2025-Bundesliga","BayArena"
"Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","10","Bayer Leverkusen","Heidenheim","Heidenheim","Jonas Föhrenbach","19","de GER","LB","29-286","90","0","0","0","0","0","0","0","0","30","1","1","1","0.0","0.0","0.0","0","0","18","22","81.8","0","10","0","1","0","/en/players/1b4be8eb/Jonas-Fohrenbach","https://fbref.com/en/matches/8e4a9eea/Bayer-Leverkusen-Heidenheim-November-8-2025-Bundesliga","BayArena"
"Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","10","Bayer Leverkusen","Heidenheim","Heidenheim","Tim Siersleben","4","de GER","CB","25-244","90","0","0","0","0","0","0","0","0","48","1","5","2","0.0","0.0","0.0","0","0","27","35","77.1","1","25","0","0","0","/en/players/f761c901/Tim-Siersleben","https://fbref.com/en/matches/8e4a9eea/Bayer-Leverkusen-Heidenheim-November-8-2025-Bundesliga","BayArena"
"Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","10","Bayer Leverkusen","Heidenheim","Heidenheim","Patrick Mainka","6","de GER","CB","31-002","90","0","0","0","0","0","0","0","0","45","0","0","3","0.0","0.0","0.0","0","0","27","32","84.4","0","25","0","0","0","/en/players/dd9caa07/Patrick-Mainka","https://fbref.com/en/matches/8e4a9eea/Bayer-Leverkusen-Heidenheim-November-8-2025-Bundesliga","BayArena"
"Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","10","Bayer Leverkusen","Heidenheim","Heidenheim","Omar Traoré","23","de GER","RB","27-277","90","0","0","0","0","0","0","0","0","43","1","2","1","0.0","0.0","0.0","0","0","34","36","94.4","4","18","0","0","0","/en/players/f44e8a73/Omar-Traore","https://fbref.com/en/matches/8e4a9eea/Bayer-Leverkusen-Heidenheim-November-8-2025-Bundesliga","BayArena"
"Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","10","Bayer Leverkusen","Heidenheim","Heidenheim","Diant Ramaj","41","de GER","GK","24-050","90","0","0","0","0","0","0","0","0","57","0","0","0","0.0","0.0","0.0","0","0","35","54","64.8","0","38","0","0","0","/en/players/b90c4a43/Diant-Ramaj","https://fbref.com/en/matches/8e4a9eea/Bayer-Leverkusen-Heidenheim-November-8-2025-Bundesliga","BayArena"
"Bundesliga","2025-2026","Saturday November 8, 2025, 18:30 (venue time) 17:30 (local time)","10","Mönchengladbach","Köln","Mönchengladbach","Haris Tabakovic","15","ba BIH","FW","31-141","90","1","1","0","1","1","1","0","0","38","0","0","1","1.7","0.9","0.2","3","0","18","22","81.8","2","21","0","1","1","/en/players/723b19c7/Haris-Tabakovic","https://fbref.com/en/matches/546be97e/Monchengladbach-Koln-November-8-2025-Bundesliga","Stadion im Borussia-Park"
"Bundesliga","2025-2026","Saturday November 8, 2025, 18:30 (venue time) 17:30 (local time)","10","Mönchengladbach","Köln","Mönchengladbach","Franck Honorat","9","fr FRA","FW","29-089","75","0","1","0","0","1","0","0","0","29","1","0","0","0.0","0.0","0.9","3","2","10","22","45.5","3","18","5","2","1","/en/players/db7849ca/Franck-Honorat","https://fbref.com/en/matches/546be97e/Monchengladbach-Koln-November-8-2025-Bundesliga","Stadion im Borussia-Park"
"Bundesliga","2025-2026","Saturday November 8, 2025, 18:30 (venue time) 17:30 (local time)","10","Mönchengladbach","Köln","Mönchengladbach","Shuto Machino","18","jp JPN","FW","26-039","15","0","0","0","0","1","0","0","0","16","2","0","0","0.1","0.1","0.0","0","0","5","11","45.5","0","8","0","0","0","/en/players/964dde35/Shuto-Machino","https://fbref.com/en/matches/546be97e/Monchengladbach-Koln-November-8-2025-Bundesliga","Stadion im Borussia-Park"
"Bundesliga","2025-2026","Saturday November 8, 2025, 18:30 (venue time) 17:30 (local time)","10","Mönchengladbach","Köln","Mönchengladbach","Florian Neuhaus","10","de GER","CM","28-237","74","0","0","0","0","0","0","0","0","46","0","0","1","0.0","0.0","0.0","1","0","33","43","76.7","6","34","0","1","0","/en/players/36a59ba4/Florian-Neuhaus","https://fbref.com/en/matches/546be97e/Monchengladbach-Koln-November-8-2025-Bundesliga","Stadion im Borussia-Park"
"Bundesliga","2025-2026","Saturday November 8, 2025, 18:30 (venue time) 17:30 (local time)","10","Mönchengladbach","Köln","Mönchengladbach","Gio Reyna","13","us USA","CM","22-360","16","0","0","0","0","0","0","0","0","15","0","0","1","0.0","0.0","0.0","1","0","8","8","100.0","2","7","0","0","0","/en/players/7fa4e703/Gio-Reyna","https://fbref.com/en/matches/546be97e/Monchengladbach-Koln-November-8-2025-Bundesliga","Stadion im Borussia-Park"
"Bundesliga","2025-2026","Saturday November 8, 2025, 18:30 (venue time) 17:30 (local time)","10","Mönchengladbach","Köln","Mönchengladbach","Yannik Engelhardt","6","de GER","CM","24-274","90","0","0","0","0","0","0","0","0","45","3","2","2","0.0","0.0","0.1","1","0","27","31","87.1","1","20","0","0","0","/en/players/fac66db3/Yannik-Engelhardt","https://fbref.com/en/matches/546be97e/Monchengladbach-Koln-November-8-2025-Bundesliga","Stadion im Borussia-Park"
"Bundesliga","2025-2026","Saturday November 8, 2025, 18:30 (venue time) 17:30 (local time)","10","Mönchengladbach","Köln","Mönchengladbach","Rocco Reitz","27","de GER","CM","23-163","89","0","0","0","0","2","0","1","0","40","2","1","1","0.2","0.1","0.0","1","1","17","27","63.0","3","20","2","3","2","/en/players/cc971106/Rocco-Reitz","https://fbref.com/en/matches/546be97e/Monchengladbach-Koln-November-8-2025-Bundesliga","Stadion im Borussia-Park"
"Bundesliga","2025-2026","Saturday November 8, 2025, 18:30 (venue time) 17:30 (local time)","10","Mönchengladbach","Köln","Mönchengladbach","Oscar Fraulo","22","dk DEN","CM","21-337","1","0","0","0","0","0","0","0","0","5","0","0","1","0.0","0.0","0.0","0","0","1","1","100.0","0","0","0","0","0","/en/players/458e3479/Oscar-Fraulo","https://fbref.com/en/matches/546be97e/Monchengladbach-Koln-November-8-2025-Bundesliga","Stadion im Borussia-Park"
"Bundesliga","2025-2026","Saturday November 8, 2025, 18:30 (venue time) 17:30 (local time)","10","Mönchengladbach","Köln","Mönchengladbach","Lukas Ullrich","26","de GER","LB","21-237","90","0","0","0","0","1","0","0","0","34","1","0","1","0.0","0.0","0.1","2","0","19","22","86.4","1","17","2","1","1","/en/players/d646c218/Lukas-Ullrich","https://fbref.com/en/matches/546be97e/Monchengladbach-Koln-November-8-2025-Bundesliga","Stadion im Borussia-Park"
"Bundesliga","2025-2026","Saturday November 8, 2025, 18:30 (venue time) 17:30 (local time)","10","Mönchengladbach","Köln","Mönchengladbach","Kevin Diks","4","id IDN","CB","29-033","90","1","0","1","1","0","0","1","0","79","2","1","2","0.8","0.0","0.0","1","0","54","58","93.1","0","49","0","0","0","/en/players/f179ee11/Kevin-Diks","https://fbref.com/en/matches/546be97e/Monchengladbach-Koln-November-8-2025-Bundesliga","Stadion im Borussia-Park"
"Bundesliga","2025-2026","Saturday November 8, 2025, 18:30 (venue time) 17:30 (local time)","10","Mönchengladbach","Köln","Mönchengladbach","Nico Elvedi","30","ch SUI","CB","29-039","90","0","0","0","0","0","0","0","0","56","1","1","1","0.0","0.0","0.0","1","0","32","35","91.4","3","26","1","0","0","/en/players/48035304/Nico-Elvedi","https://fbref.com/en/matches/546be97e/Monchengladbach-Koln-November-8-2025-Bundesliga","Stadion im Borussia-Park"
"Bundesliga","2025-2026","Saturday November 8, 2025, 18:30 (venue time) 17:30 (local time)","10","Mönchengladbach","Köln","Mönchengladbach","Philipp Sander","16","de GER","CB","27-260","62","1","0","0","0","1","1","0","0","47","1","2","2","0.1","0.0","0.0","0","0","28","37","75.7","4","20","1","0","0","/en/players/5c90bad8/Philipp-Sander","https://fbref.com/en/matches/546be97e/Monchengladbach-Koln-November-8-2025-Bundesliga","Stadion im Borussia-Park"
"Bundesliga","2025-2026","Saturday November 8, 2025, 18:30 (venue time) 17:30 (local time)","10","Mönchengladbach","Köln","Mönchengladbach","Marvin Friedrich","5","de GER","CB","29-330","28","0","0","0","0","0","0","0","0","8","0","0","0","0.0","0.0","0.0","0","0","1","4","25.0","0","0","0","0","0","/en/players/b77f44a4/Marvin-Friedrich","https://fbref.com/en/matches/546be97e/Monchengladbach-Koln-November-8-2025-Bundesliga","Stadion im Borussia-Park"
"Bundesliga","2025-2026","Saturday November 8, 2025, 18:30 (venue time) 17:30 (local time)","10","Mönchengladbach","Köln","Mönchengladbach","Joe Scally","29","us USA","RB","22-312","90","0","0","0","0","0","0","0","0","37","2","1","1","0.0","0.0","0.0","1","0","20","26","76.9","3","14","0","3","1","/en/players/236f02cd/Joe-Scally","https://fbref.com/en/matches/546be97e/Monchengladbach-Koln-November-8-2025-Bundesliga","Stadion im Borussia-Park"
"Bundesliga","2025-2026","Saturday November 8, 2025, 18:30 (venue time) 17:30 (local time)","10","Mönchengladbach","Köln","Mönchengladbach","Moritz Nicolas","33","de GER","GK","28-018","90","0","0","0","0","0","0","0","0","32","0","0","0","0.0","0.0","0.0","0","0","25","29","86.2","0","19","0","0","0","/en/players/226ddf9d/Moritz-Nicolas","https://fbref.com/en/matches/546be97e/Monchengladbach-Koln-November-8-2025-Bundesliga","Stadion im Borussia-Park"
"Bundesliga","2025-2026","Saturday November 8, 2025, 18:30 (venue time) 17:30 (local time)","10","Mönchengladbach","Köln","Köln","Said El Mala","13","de GER","FW","19-074","45","0","0","0","0","1","1","0","0","21","2","0","1","0.0","0.0","0.0","1","0","7","10","70.0","1","10","0","3","1","/en/players/9db21d7f/Said-El-Mala","https://fbref.com/en/matches/546be97e/Monchengladbach-Koln-November-8-2025-Bundesliga","Stadion im Borussia-Park"
"Bundesliga","2025-2026","Saturday November 8, 2025, 18:30 (venue time) 17:30 (local time)","10","Mönchengladbach","Köln","Köln","Sebastian Sebulonsen","28","no NOR","RB,FW","25-285","45","0","0","0","0","2","0","1","0","42","1","0","1","0.2","0.2","0.2","4","0","22","34","64.7","3","15","0","1","1","/en/players/d62063b7/Sebastian-Sebulonsen","https://fbref.com/en/matches/546be97e/Monchengladbach-Koln-November-8-2025-Bundesliga","Stadion im Borussia-Park"
"Bundesliga","2025-2026","Saturday November 8, 2025, 18:30 (venue time) 17:30 (local time)","10","Mönchengladbach","Köln","Köln","Marius Bülter","30","de GER","FW","32-224","90","0","0","0","0","4","1","0","0","46","0","0","0","0.5","0.5","0.2","4","0","25","36","69.4","4","26","3","0","0","/en/players/ab5b7dc1/Marius-Bulter","https://fbref.com/en/matches/546be97e/Monchengladbach-Koln-November-8-2025-Bundesliga","Stadion im Borussia-Park"
